train_code,train_number,normalized_train_number,corridor_type,route_code,service_type,line_group,direction,from_station,to_station,car_composition,ac_service,source_note
98134,PL 104,PL104,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98135,PL 111,PL111,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98136,PL 106,PL106,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98137,PL 113,PL113,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98138,PLVD 32,PLVD32,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,VDLR,12_CAR,NON_AC,Harbour Line to PNVL
98139,PL 115,PL115,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98140,PL 108,PL108,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98141,PL 117,PL117,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98142,PL 110,PL110,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98143,PL 119,PL119,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98144,PL 112,PL112,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98145,PL 121,PL121,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98146,PL 114,PL114,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98147,PLVD 25,PLVD25,0,HARBOUR,SLOW,HARBOUR,DN,VDLR,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98148,PL 116,PL116,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98149,PL 123,PL123,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98150,PL 118,PL118,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98151,PL 125,PL125,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98152,PL 120,PL120,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98153,PL 127,PL127,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98154,PL 122,PL122,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98155,PL 129,PL129,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98156,PL 124,PL124,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98157,PL 131,PL131,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98158,PL 126,PL126,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98159,PL 133,PL133,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL; corrected train number from PL 13 to PL 133
98160,PL 128,PL128,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98161,PLVD 27,PLVD27,0,HARBOUR,SLOW,HARBOUR,DN,VDLR,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98162,PLVD 34,PLVD34,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,VDLR,12_CAR,NON_AC,Harbour Line to PNVL
98163,PL 135,PL135,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98164,PL 130,PL130,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98165,PL 137,PL137,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98166,PL 132,PL132,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98167,PLVD 29,PLVD29,0,HARBOUR,SLOW,HARBOUR,DN,VDLR,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98168,PLVD 36,PLVD36,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,VDLR,12_CAR,NON_AC,Harbour Line to PNVL
98169,PL 139,PL139,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98170,PL 134,PL134,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98171,PL 141,PL141,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98172,PL 136,PL136,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98173,PLVD 31,PLVD31,0,HARBOUR,SLOW,HARBOUR,DN,VDLR,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98174,PLVD 38,PLVD38,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,VDLR,12_CAR,NON_AC,Harbour Line to PNVL
98175,PL 143,PL143,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98176,PL 138,PL138,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98177,PLVD 33,PLVD33,0,HARBOUR,SLOW,HARBOUR,DN,VDLR,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98178,PL 140,PL140,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98179,PL 145,PL145,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98180,PL 142,PL142,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98181,PLVD 35,PLVD35,0,HARBOUR,SLOW,HARBOUR,DN,VDLR,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98182,PLVD 40,PLVD40,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,VDLR,12_CAR,NON_AC,Harbour Line to PNVL
98183,PL 147,PL147,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98184,PL 144,PL144,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98185,PL 149,PL149,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98186,PL 146,PL146,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98187,PLVD 37,PLVD37,0,HARBOUR,SLOW,HARBOUR,DN,VDLR,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98188,PLVD 42,PLVD42,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,VDLR,12_CAR,NON_AC,Harbour Line to PNVL
98189,PL 151,PL151,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98190,PL 148,PL148,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98191,PL 153,PL153,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98192,PL 150,PL150,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98193,PL 155,PL155,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98194,PL 152,PL152,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98195,PL 157,PL157,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98196,PL 154,PL154,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98197,PLVD 39,PLVD39,0,HARBOUR,SLOW,HARBOUR,DN,VDLR,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98198,PL 156,PL156,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98199,PL 159,PL159,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98200,PL 158,PL158,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98201,PL 161,PL161,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98202,PL 160,PL160,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98203,PL 163,PL163,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98204,PL 162,PL162,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98205,PL 165,PL165,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98206,PL 164,PL164,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98207,PL 167,PL167,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98208,PLVD 44,PLVD44,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,VDLR,12_CAR,NON_AC,Harbour Line to PNVL
98209,PLVD 41,PLVD41,0,HARBOUR,SLOW,HARBOUR,DN,VDLR,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98210,PL 166,PL166,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98211,PL 169,PL169,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98212,PL 168,PL168,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98213,PL 171,PL171,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98214,PL 170,PL170,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98215,PLVD 43,PLVD43,0,HARBOUR,SLOW,HARBOUR,DN,VDLR,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98216,PL 172,PL172,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98217,PL 173,PL173,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98218,PL 174,PL174,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98219,PLVD 45,PLVD45,0,HARBOUR,SLOW,HARBOUR,DN,VDLR,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98220,PL 176,PL176,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98221,PL 175,PL175,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98222,PL 178,PL178,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98223,PL 177,PL177,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98224,PL 180,PL180,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98225,PL 179,PL179,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98226,PL 182,PL182,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98227,PLVD 47,PLVD47,0,HARBOUR,SLOW,HARBOUR,DN,VDLR,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98228,PL 184,PL184,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98229,PL 181,PL181,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98230,PL 186,PL186,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98231,PLVD 49,PLVD49,0,HARBOUR,SLOW,HARBOUR,DN,VDLR,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98232,PL 188,PL188,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98233,PL 183,PL183,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98234,PL 190,PL190,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98235,PL 185,PL185,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98236,PL 192,PL192,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98237,PLVD 51,PLVD51,0,HARBOUR,SLOW,HARBOUR,DN,VDLR,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98238,PL 194,PL194,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98239,PL 187,PL187,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98240,VPL 2,VPL2,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,VSH,12_CAR,NON_AC,Harbour Line to VSH
98241,PL 189,PL189,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98242,PL 196,PL196,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98243,PL 191,PL191,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98244,PL 198,PL198,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98245,PL 193,PL193,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98246,BRPL 2,BRPL2,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,BEPR,12_CAR,NON_AC,Harbour Line to PNVL
98247,PL 195,PL195,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98248,VPL 4,VPL4,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,VSH,12_CAR,NON_AC,Harbour Line to VSH
98249,PL 197,PL197,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98250,PLVD 46,PLVD46,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,VDLR,12_CAR,NON_AC,Harbour Line to PNVL
98251,PL 199,PL199,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98252,BRPL 4,BRPL4,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,BEPR,12_CAR,NON_AC,Harbour Line to PNVL
98253,PL 201,PL201,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98255,PL 203,PL203,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98257,PL 205,PL205,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98259,PL 207,PL207,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98301,BR 1,BR1,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,BEPR,12_CAR,NON_AC,Harbour Line to BEPR
98302,BR 2,BR2,0,HARBOUR,SLOW,HARBOUR,UP,BEPR,CSMTH,12_CAR,NON_AC,Harbour Line to BEPR
98303,BRVD 1,BRVD1,0,HARBOUR,SLOW,HARBOUR,DN,VDLR,BEPR,12_CAR,NON_AC,Harbour Line to BEPR
98304,BR 4,BR4,0,HARBOUR,SLOW,HARBOUR,UP,BEPR,CSMTH,12_CAR,NON_AC,Harbour Line to BEPR
98305,BR 3,BR3,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,BEPR,12_CAR,NON_AC,Harbour Line to BEPR
98306,BR 6,BR6,0,HARBOUR,SLOW,HARBOUR,UP,BEPR,CSMTH,12_CAR,NON_AC,Harbour Line to BEPR
98307,BR 5,BR5,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,BEPR,12_CAR,NON_AC,Harbour Line to BEPR
98308,BR 8,BR8,0,HARBOUR,SLOW,HARBOUR,UP,BEPR,CSMTH,12_CAR,NON_AC,Harbour Line to BEPR
98309,BR 7,BR7,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,BEPR,12_CAR,NON_AC,Harbour Line to BEPR
98310,BR 10,BR10,0,HARBOUR,SLOW,HARBOUR,UP,BEPR,CSMTH,12_CAR,NON_AC,Harbour Line to BEPR
98311,BR 9,BR9,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,BEPR,12_CAR,NON_AC,Harbour Line to BEPR
98312,BRVD 2,BRVD2,0,HARBOUR,SLOW,HARBOUR,UP,BEPR,VDLR,12_CAR,NON_AC,Harbour Line to BEPR
98313,BRVD 3,BRVD3,0,HARBOUR,SLOW,HARBOUR,DN,VDLR,BEPR,12_CAR,NON_AC,Harbour Line to BEPR
98314,BR 12,BR12,0,HARBOUR,SLOW,HARBOUR,UP,BEPR,CSMTH,12_CAR,NON_AC,Harbour Line to BEPR
98315,BR 11,BR11,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,BEPR,12_CAR,NON_AC,Harbour Line to BEPR
98316,BR 14,BR14,0,HARBOUR,SLOW,HARBOUR,UP,BEPR,CSMTH,12_CAR,NON_AC,Harbour Line to BEPR
98317,BR 13,BR13,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,BEPR,12_CAR,NON_AC,Harbour Line to BEPR
98318,BR 16,BR16,0,HARBOUR,SLOW,HARBOUR,UP,BEPR,CSMTH,12_CAR,NON_AC,Harbour Line to BEPR
98319,BRVD 5,BRVD5,0,HARBOUR,SLOW,HARBOUR,DN,VDLR,BEPR,12_CAR,NON_AC,Harbour Line to BEPR
98320,BR 18,BR18,0,HARBOUR,SLOW,HARBOUR,UP,BEPR,CSMTH,12_CAR,NON_AC,Harbour Line to BEPR
98321,BR 15,BR15,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,BEPR,12_CAR,NON_AC,Harbour Line to BEPR
98322,BR 20,BR20,0,HARBOUR,SLOW,HARBOUR,UP,BEPR,CSMTH,12_CAR,NON_AC,Harbour Line to BEPR
98323,BR 17,BR17,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,BEPR,12_CAR,NON_AC,Harbour Line to BEPR
98324,BR 22,BR22,0,HARBOUR,SLOW,HARBOUR,UP,BEPR,CSMTH,12_CAR,NON_AC,Harbour Line to BEPR
98325,BR 19,BR19,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,BEPR,12_CAR,NON_AC,Harbour Line to BEPR
98326,BR 24,BR24,0,HARBOUR,SLOW,HARBOUR,UP,BEPR,CSMTH,12_CAR,NON_AC,Harbour Line to BEPR
98327,BRVD 7,BRVD7,0,HARBOUR,SLOW,HARBOUR,DN,VDLR,BEPR,12_CAR,NON_AC,Harbour Line to BEPR
98328,BR 26,BR26,0,HARBOUR,SLOW,HARBOUR,UP,BEPR,CSMTH,12_CAR,NON_AC,Harbour Line to BEPR
98329,BR 21,BR21,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,BEPR,12_CAR,NON_AC,Harbour Line to BEPR
98330,BR 28,BR28,0,HARBOUR,SLOW,HARBOUR,UP,BEPR,CSMTH,12_CAR,NON_AC,Harbour Line to BEPR
98331,BRVD 9,BRVD9,0,HARBOUR,SLOW,HARBOUR,DN,VDLR,BEPR,12_CAR,NON_AC,Harbour Line to BEPR
98332,BR 30,BR30,0,HARBOUR,SLOW,HARBOUR,UP,BEPR,CSMTH,12_CAR,NON_AC,Harbour Line to BEPR
98333,BR 23,BR23,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,BEPR,12_CAR,NON_AC,Harbour Line to BEPR
98334,BR 32,BR32,0,HARBOUR,SLOW,HARBOUR,UP,BEPR,CSMTH,12_CAR,NON_AC,Harbour Line to BEPR
98335,BR 25,BR25,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,BEPR,12_CAR,NON_AC,Harbour Line to BEPR
98336,BR 34,BR34,0,HARBOUR,SLOW,HARBOUR,UP,BEPR,CSMTH,12_CAR,NON_AC,Harbour Line to BEPR
98337,BR 27,BR27,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,BEPR,12_CAR,NON_AC,Harbour Line to BEPR
98338,BR 36,BR36,0,HARBOUR,SLOW,HARBOUR,UP,BEPR,CSMTH,12_CAR,NON_AC,Harbour Line to BEPR
98339,BR 29,BR29,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,BEPR,12_CAR,NON_AC,Harbour Line to BEPR
98340,BR 38,BR38,0,HARBOUR,SLOW,HARBOUR,UP,BEPR,CSMTH,12_CAR,NON_AC,Harbour Line to BEPR
98341,BRVD 11,BRVD11,0,HARBOUR,SLOW,HARBOUR,DN,VDLR,BEPR,12_CAR,NON_AC,Harbour Line to BEPR
98342,BR 40,BR40,0,HARBOUR,SLOW,HARBOUR,UP,BEPR,CSMTH,12_CAR,NON_AC,Harbour Line to BEPR
98343,BR 31,BR31,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,BEPR,12_CAR,NON_AC,Harbour Line to BEPR
98344,BR 42,BR42,0,HARBOUR,SLOW,HARBOUR,UP,BEPR,CSMTH,12_CAR,NON_AC,Harbour Line to BEPR
98345,BR 33,BR33,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,BEPR,12_CAR,NON_AC,Harbour Line to BEPR
98346,BR 44,BR44,0,HARBOUR,SLOW,HARBOUR,UP,BEPR,CSMTH,12_CAR,NON_AC,Harbour Line to BEPR
98347,BR 35,BR35,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,BEPR,12_CAR,NON_AC,Harbour Line to BEPR
98348,BR 46,BR46,0,HARBOUR,SLOW,HARBOUR,UP,BEPR,CSMTH,12_CAR,NON_AC,Harbour Line to BEPR
98349,BR 37,BR37,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,BEPR,12_CAR,NON_AC,Harbour Line to BEPR
98350,BR 48,BR48,0,HARBOUR,SLOW,HARBOUR,UP,BEPR,CSMTH,12_CAR,NON_AC,Harbour Line to BEPR
98351,BR 39,BR39,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,BEPR,12_CAR,NON_AC,Harbour Line to BEPR
98352,BRVD 4,BRVD4,0,HARBOUR,SLOW,HARBOUR,UP,BEPR,VDLR,12_CAR,NON_AC,Harbour Line to BEPR
98353,BR 41,BR41,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,BEPR,12_CAR,NON_AC,Harbour Line to BEPR
98354,BR 50,BR50,0,HARBOUR,SLOW,HARBOUR,UP,BEPR,CSMTH,12_CAR,NON_AC,Harbour Line to BEPR
98355,BR 43,BR43,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,BEPR,12_CAR,NON_AC,Harbour Line to BEPR
98356,BR 52,BR52,0,HARBOUR,SLOW,HARBOUR,UP,BEPR,CSMTH,12_CAR,NON_AC,Harbour Line to BEPR
98357,BRVD 13,BRVD13,0,HARBOUR,SLOW,HARBOUR,DN,VDLR,BEPR,12_CAR,NON_AC,Harbour Line to BEPR
98358,BR 54,BR54,0,HARBOUR,SLOW,HARBOUR,UP,BEPR,CSMTH,12_CAR,NON_AC,Harbour Line to BEPR
98359,BR 45,BR45,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,BEPR,12_CAR,NON_AC,Harbour Line to BEPR
98360,BR 56,BR56,0,HARBOUR,SLOW,HARBOUR,UP,BEPR,CSMTH,12_CAR,NON_AC,Harbour Line to BEPR
98361,BR 47,BR47,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,BEPR,12_CAR,NON_AC,Harbour Line to BEPR
98362,BR 58,BR58,0,HARBOUR,SLOW,HARBOUR,UP,BEPR,CSMTH,12_CAR,NON_AC,Harbour Line to BEPR
98363,BR 49,BR49,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,BEPR,12_CAR,NON_AC,Harbour Line to BEPR
98364,BR 60,BR60,0,HARBOUR,SLOW,HARBOUR,UP,BEPR,CSMTH,12_CAR,NON_AC,Harbour Line to BEPR
98365,BR 51,BR51,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,BEPR,12_CAR,NON_AC,Harbour Line to BEPR
98366,BR 62,BR62,0,HARBOUR,SLOW,HARBOUR,UP,BEPR,CSMTH,12_CAR,NON_AC,Harbour Line to BEPR
98367,BR 53,BR53,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,BEPR,12_CAR,NON_AC,Harbour Line to BEPR
98368,BR 64,BR64,0,HARBOUR,SLOW,HARBOUR,UP,BEPR,CSMTH,12_CAR,NON_AC,Harbour Line to BEPR
98369,BR 55,BR55,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,BEPR,12_CAR,NON_AC,Harbour Line to BEPR
98370,BR 66,BR66,0,HARBOUR,SLOW,HARBOUR,UP,BEPR,CSMTH,12_CAR,NON_AC,Harbour Line to BEPR
98371,BR 57,BR57,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,BEPR,12_CAR,NON_AC,Harbour Line to BEPR
